"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20251","11620645","서원동","CS100003","일식음식점","14","19","0","0","0","0","5"
"20251","11620645","서원동","CS100004","양식음식점","8","10","10","1","10","1","2"
"20251","11620645","서원동","CS100005","제과점","10","16","0","0","6","1","6"
"20251","11620645","서원동","CS100006","패스트푸드점","10","21","5","1","14","3","11"
"20251","11620645","서원동","CS100007","치킨전문점","3","12","8","1","0","0","9"
"20251","11620645","서원동","CS100008","분식전문점","20","27","4","1","0","0","7"
"20251","11620645","서원동","CS100009","호프-간이주점","84","108","2","2","6","6","24"
"20251","11620645","서원동","CS100010","커피-음료","36","62","3","2","3","2","26"
"20251","11620645","서원동","CS200001","일반교습학원","23","23","4","1","4","1","0"
"20251","11620645","서원동","CS200002","외국어학원","2","2","50","1","0","0","0"
"20251","11620645","서원동","CS200003","예술학원","17","18","0","0","0","0","1"
"20251","11620645","서원동","CS200005","스포츠 강습","12","12","8","1","0","0","0"
"20251","11620645","서원동","CS200006","일반의원","16","16","0","0","0","0","0"
"20251","11620645","서원동","CS200007","치과의원","11","11","0","0","0","0","0"
"20251","11620645","서원동","CS200008","한의원","6","6","0","0","0","0","0"
"20251","11620645","서원동","CS200009","동물병원","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS200010","변호사사무소","6","6","0","0","0","0","0"
"20251","11620645","서원동","CS200012","법무사사무소","3","3","0","0","0","0","0"
"20251","11620645","서원동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS200015","세무사사무소","7","7","0","0","0","0","0"
"20251","11620645","서원동","CS200016","당구장","10","10","10","1","10","1","0"
"20251","11620645","서원동","CS200017","골프연습장","1","1","100","1","100","1","0"
"20251","11620645","서원동","CS200019","PC방","11","11","0","0","0","0","0"
"20251","11620645","서원동","CS200020","전자게임장","1","2","0","0","0","0","1"
"20251","11620645","서원동","CS200021","기타오락장","16","20","0","0","0","0","4"
"20251","11620645","서원동","CS200022","복권방","6","6","0","0","0","0","0"
"20251","11620645","서원동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS200024","스포츠클럽","11","11","0","0","9","1","0"
"20251","11620645","서원동","CS200025","자동차수리","6","6","0","0","0","0","0"
"20251","11620645","서원동","CS200026","자동차미용","3","3","0","0","0","0","0"
"20251","11620645","서원동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS200028","미용실","29","36","0","0","0","0","7"
"20251","11620645","서원동","CS200029","네일숍","16","16","0","0","13","2","0"
"20251","11620645","서원동","CS200030","피부관리실","22","24","8","2","4","1","2"
"20251","11620645","서원동","CS200031","세탁소","12","13","23","3","8","1","1"
"20251","11620645","서원동","CS200033","부동산중개업","75","75","0","0","1","1","0"
"20251","11620645","서원동","CS200034","여관","5","5","0","0","0","0","0"
"20251","11620645","서원동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS200037","노래방","16","20","0","0","10","2","4"
"20251","11620645","서원동","CS200038","독서실","17","17","0","0","0","0","0"
"20251","11620645","서원동","CS200039","DVD방","6","6","67","4","0","0","0"
"20251","11620645","서원동","CS200040","녹음실","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS200041","사진관","9","11","9","1","0","0","2"
"20251","11620645","서원동","CS200042","통번역서비스","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS200043","건축물청소","13","13","0","0","15","2","0"
"20251","11620645","서원동","CS200044","여행사","5","5","0","0","0","0","0"
"20251","11620645","서원동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS300001","슈퍼마켓","20","32","0","0","3","1","12"
"20251","11620645","서원동","CS300002","편의점","7","26","0","0","0","0","19"
"20251","11620645","서원동","CS300003","컴퓨터및주변장치판매","3","3","0","0","0","0","0"
"20251","11620645","서원동","CS300004","핸드폰","17","17","0","0","0","0","0"
"20251","11620645","서원동","CS300007","육류판매","8","8","0","0","13","1","0"
"20251","11620645","서원동","CS300008","수산물판매","5","5","0","0","0","0","0"
"20251","11620645","서원동","CS300009","청과상","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS300010","반찬가게","12","13","0","0","0","0","1"
"20251","11620645","서원동","CS300011","일반의류","113","113","0","0","2","2","0"
"20251","11620645","서원동","CS300013","유아의류","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS300014","신발","18","19","0","0","0","0","1"
"20251","11620645","서원동","CS300015","가방","6","7","0","0","0","0","1"
"20251","11620645","서원동","CS300016","안경","4","10","0","0","0","0","6"
"20251","11620645","서원동","CS300017","시계및귀금속","3","7","0","0","0","0","4"
"20251","11620645","서원동","CS300018","의약품","17","17","0","0","0","0","0"
"20251","11620645","서원동","CS300019","의료기기","3","3","0","0","0","0","0"
"20251","11620645","서원동","CS300020","서적","13","14","0","0","7","1","1"
"20251","11620645","서원동","CS300021","문구","1","2","0","0","0","0","1"
"20251","11620645","서원동","CS300022","화장품","16","25","0","0","0","0","9"
"20251","11620645","서원동","CS300023","미용재료","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS300024","운동/경기용품","8","8","0","0","0","0","0"
"20251","11620645","서원동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS300026","완구","3","3","33","1","0","0","0"
"20251","11620645","서원동","CS300027","섬유제품","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS300028","화초","9","10","0","0","10","1","1"
"20251","11620645","서원동","CS300029","애완동물","3","3","0","0","33","1","0"
"20251","11620645","서원동","CS300031","가구","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS300032","가전제품","2","2","0","0","0","0","0"
"20251","11620645","서원동","CS300033","철물점","3","3","33","1","33","1","0"
"20251","11620645","서원동","CS300034","악기","1","1","0","0","100","1","0"
"20251","11620645","서원동","CS300035","인테리어","8","8","0","0","0","0","0"
"20251","11620645","서원동","CS300036","조명용품","7","7","0","0","0","0","0"
"20251","11620645","서원동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS300038","자동차부품","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS300040","재생용품 판매점","3","3","0","0","0","0","0"
"20251","11620645","서원동","CS300042","주유소","1","1","0","0","0","0","0"
"20251","11620645","서원동","CS300043","전자상거래업","44","44","0","0","16","7","0"
"20251","11620655","신원동","CS100001","한식음식점","87","97","5","5","3","3","10"
"20251","11620655","신원동","CS100002","중식음식점","4","4","0","0","0","0","0"
"20251","11620655","신원동","CS100003","일식음식점","6","6","0","0","0","0","0"
"20251","11620655","신원동","CS100004","양식음식점","4","5","0","0","0","0","1"
"20251","11620655","신원동","CS100005","제과점","10","11","0","0","0","0","1"
"20251","11620655","신원동","CS100006","패스트푸드점","2","4","0","0","0","0","2"
"20251","11620655","신원동","CS100007","치킨전문점","6","17","6","1","0","0","11"
"20251","11620655","신원동","CS100008","분식전문점","22","24","4","1","13","3","2"
"20251","11620655","신원동","CS100009","호프-간이주점","24","25","0","0","0","0","1"
"20251","11620655","신원동","CS100010","커피-음료","26","30","3","1","0","0","4"
"20251","11620655","신원동","CS200001","일반교습학원","20","25","0","0","0","0","5"
"20251","11620655","신원동","CS200002","외국어학원","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS200003","예술학원","13","13","8","1","8","1","0"
"20251","11620655","신원동","CS200005","스포츠 강습","8","8","0","0","0","0","0"
"20251","11620655","신원동","CS200006","일반의원","10","10","0","0","0","0","0"
"20251","11620655","신원동","CS200007","치과의원","2","2","0","0","0","0","0"
"20251","11620655","신원동","CS200008","한의원","6","6","0","0","0","0","0"
"20251","11620655","신원동","CS200010","변호사사무소","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS200015","세무사사무소","16","16","0","0","0","0","0"
"20251","11620655","신원동","CS200016","당구장","2","2","0","0","0","0","0"
"20251","11620655","신원동","CS200017","골프연습장","2","3","33","1","33","1","1"
"20251","11620655","신원동","CS200019","PC방","2","2","0","0","50","1","0"
"20251","11620655","신원동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS200022","복권방","4","4","0","0","0","0","0"
"20251","11620655","신원동","CS200023","통신기기수리","0","0","0","0","0","1","0"
"20251","11620655","신원동","CS200024","스포츠클럽","3","4","0","0","0","0","1"
"20251","11620655","신원동","CS200025","자동차수리","5","5","0","0","0","0","0"
"20251","11620655","신원동","CS200026","자동차미용","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS200028","미용실","30","33","0","0","0","0","3"
"20251","11620655","신원동","CS200029","네일숍","14","14","0","0","14","2","0"
"20251","11620655","신원동","CS200030","피부관리실","14","14","7","1","0","0","0"
"20251","11620655","신원동","CS200031","세탁소","15","17","0","0","12","2","2"
"20251","11620655","신원동","CS200032","가전제품수리","6","6","0","0","0","0","0"
"20251","11620655","신원동","CS200033","부동산중개업","39","39","0","0","0","0","0"
"20251","11620655","신원동","CS200034","여관","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS200037","노래방","12","12","0","0","0","0","0"
"20251","11620655","신원동","CS200038","독서실","6","6","0","0","0","0","0"
"20251","11620655","신원동","CS200040","녹음실","2","2","0","0","50","1","0"
"20251","11620655","신원동","CS200041","사진관","6","6","0","0","0","0","0"
"20251","11620655","신원동","CS200042","통번역서비스","3","3","0","0","0","0","0"
"20251","11620655","신원동","CS200043","건축물청소","13","13","0","0","0","0","0"
"20251","11620655","신원동","CS200044","여행사","3","3","0","0","0","0","0"
"20251","11620655","신원동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS300001","슈퍼마켓","17","20","0","0","0","0","3"
"20251","11620655","신원동","CS300002","편의점","2","8","0","0","0","0","6"
"20251","11620655","신원동","CS300003","컴퓨터및주변장치판매","3","3","0","0","0","0","0"
"20251","11620655","신원동","CS300004","핸드폰","7","7","0","0","29","2","0"
"20251","11620655","신원동","CS300005","주류도매","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS300006","미곡판매","2","2","0","0","0","0","0"
"20251","11620655","신원동","CS300007","육류판매","17","17","0","0","6","1","0"
"20251","11620655","신원동","CS300008","수산물판매","10","11","0","0","9","1","1"
"20251","11620655","신원동","CS300009","청과상","23","23","4","1","4","1","0"
"20251","11620655","신원동","CS300010","반찬가게","16","16","19","3","0","0","0"
"20251","11620655","신원동","CS300011","일반의류","25","25","0","0","0","0","0"
"20251","11620655","신원동","CS300013","유아의류","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS300014","신발","2","2","0","0","0","0","0"
"20251","11620655","신원동","CS300015","가방","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS300016","안경","2","2","0","0","0","0","0"
"20251","11620655","신원동","CS300017","시계및귀금속","5","5","0","0","0","0","0"
"20251","11620655","신원동","CS300018","의약품","8","8","0","0","0","0","0"
"20251","11620655","신원동","CS300019","의료기기","7","7","0","0","0","0","0"
"20251","11620655","신원동","CS300020","서적","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS300021","문구","2","2","0","0","0","0","0"
"20251","11620655","신원동","CS300022","화장품","5","5","20","1","0","0","0"
"20251","11620655","신원동","CS300023","미용재료","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS300024","운동/경기용품","1","1","0","0","0","0","0"
"20251","11620655","신원동","CS300026","완구","2","2","0","0","0","0","0"
"20251","11620655","신원동","CS300027","섬유제품","6","6","0","0","0","0","0"
"20251","11620655","신원동","CS300028","화초","3","3","0","0","0","0","0"
